UTM X,UTM Y,CO2_value,Nombre de la zona,Lat,Lon
286778.125,2168367.0,10.89,Escalera ,19.598910969536483,-101.03291509671848
286780.25,2168358.5,357.764,Escalera ,19.59883443134915,-101.03289388143331
286779.5625,2168354.0,37.8532,Escalera ,19.598793716229903,-101.03289992256859
286780.3438,2168348.5,1384.68,Escalera ,19.598744127676856,-101.03289185288209
286782.5313,2168349.0,1135.2,Escalera ,19.598748878587827,-101.03287106320123
286781.0,2168346.0,574.2,Escalera ,19.59872161979869,-101.03288531577243
286795.4688,2168341.75,17.2084,Escalera ,19.598684792233172,-101.03274694898525
286784.4063,2168338.5,186.296,Escalera ,19.59865425075567,-101.03285200348625
286782.4688,2168325.0,21.2168,Escalera ,19.598532118839625,-101.03286893568932
286784.7188,2168330.25,165.616,Escalera ,19.598579775503858,-101.03284808936628
286786.5938,2168318.5,91.256,Escalera ,19.59847385844394,-101.03282888786907
286783.5,2168307.5,45.012,Escalera ,19.598374180635883,-101.03285712300529
286777.0625,2168303.75,331.892,Escalera ,19.59833962075808,-101.03291804538847
286772.8,2168299.86,4.972,Escalera ,19.59830403035306,-101.03295822462579
286773.87,2168296.37,9.5524,Escalera ,19.598272625909797,-101.032947631785
286772.5,2168289.0,254.408,Escalera ,19.598205917349702,-101.03295985131261
286770.2813,2168272.5,246.62,Escalera ,19.59805666106295,-101.0329791227875
286761.4063,2168257.75,251.46,Escalera ,19.597922493904402,-101.03306202561131
286763.9688,2168261.5,7.1456,Escalera ,19.597956637122696,-101.03303803116074
286765.0,2168416.0,2.39756,Escalera ,19.599352095480207,-101.03304573565042
286769.0,2168421.0,9.504,Escalera ,19.599397682518898,-101.03300818373438
286762.0,2168424.0,4.7476,Escalera ,19.59942402384481,-101.03307523295753
286757.0,2168420.0,4.25084,Escalera ,19.59938736062108,-101.03312242816556
286762.0,2168414.0,4.34808,Escalera ,19.599333710102204,-101.03307409816237
286751.0,2168416.0,2.26512,Escalera ,19.59935058983757,-101.0331791531745
286747.0,2168406.0,2.54716,Escalera ,19.59925984590048,-101.03321613759506
286745.0,2168382.0,4.7036,Escalera ,19.599042877831423,-101.03323247354194
286743.0,2168388.0,4.17076,Escalera ,19.599096850970607,-101.03325221407516
286749.0,2168380.0,3.91688,Escalera ,19.59902524528204,-101.03319412735628
286746.0,2168387.0,3.14908,Escalera ,19.599088142250494,-101.03322351116685
286751.0,2168397.0,5.742,Escalera ,19.599178993735492,-101.03317699696767
286759.0,2168412.0,2.1582,Escalera ,19.599315324720276,-101.03310246066765
286768.0,2168413.0,10.2388,Escalera ,19.599325323981198,-101.03301680575123
286762.0,2168411.0,16.4384,Escalera ,19.599306615979227,-101.03307375772506
286753.0,2168400.0,7.1324,Escalera ,19.59920630295324,-101.03315827779132
286753.0,2168392.0,5.7024,Escalera ,19.599134051961226,-101.03315736992853
286762.0,2168395.0,8.9716,Escalera ,19.599162113988577,-101.03307194206891
286758.0,2168388.0,6.6176,Escalera ,19.5990984641933,-101.03310926695804
286763.0,2168389.0,8.1488,Escalera ,19.599108033283635,-101.03306173139292
286778.0,2168377.0,44.176,Escalera ,19.59900126985055,-101.0329174226239
286778.0,2168377.0,7.4624,Escalera ,19.59900126985055,-101.0329174226239
286768.0,2168368.0,2.00068,Escalera ,19.5989189121126,-101.0330116993971
286775.0,2168374.0,16.9488,Escalera ,19.598973853120903,-101.03294567162507
286769.0,2168371.0,8.0916,Escalera ,19.598946113775995,-101.03300251001681
286776.0,2168360.0,14.234,Escalera ,19.598847521398568,-101.03293455325979
286772.0,2168358.0,37.0876,Escalera ,19.5988290285084,-101.0329724454966
286789.0,2168352.0,7.018,Escalera ,19.598776668285524,-101.03280975823569
286776.0,2168368.0,27.6628,Escalera ,19.598919772402905,-101.03293546100878
286783.0,2168343.0,1.26632,Escalera ,19.59869474073053,-101.03286591580643
286788.0,2168324.0,3.48216,Escalera ,19.598523682218204,-101.03281611112956
286796.0,2168333.0,3.24104,Escalera ,19.598605824801744,-101.03274089402001
286787.0,2168321.0,7.9112,Escalera ,19.59849648056248,-101.0328253005252
286815.0,2168328.0,18.524,Escalera ,19.598562710745522,-101.0325592609318
286783.0,2168309.0,11.0132,Escalera ,19.59838767393687,-101.03286205808094
286769.0,2168287.0,2.54188,Escalera ,19.598187478233477,-101.03299297852529
286770.0,2168288.0,1.33232,Escalera ,19.598196617142655,-101.03298356223691
286768.0,2168276.0,11.2728,Escalera ,19.598088025564728,-101.0330012601361
286764.0,2168252.0,4.5408,Escalera ,19.597870842406376,-101.03303665588446
286762.0,2168239.0,6.0324,Escalera ,19.597753219449935,-101.03305424026537
286759.0,2168238.0,3.26348,Escalera ,19.597743865468566,-101.03308271598357
286768.0,2168239.0,3.96836,Escalera ,19.597753864647395,-101.03299706188776
286773.0,2168234.0,6.908,Escalera ,19.597709245415032,-101.03294884592704
286779.7,2168242.86,8.3424,Escalera ,19.59778998384528,-101.03288600199633
286782.0,2168230.0,4.6156,Escalera ,19.597674087643632,-101.03286262454891
286766.0,2168225.0,6.402,Escalera ,19.59762721031561,-101.0330145328284
286782.0,2168181.0,7.4492,Escalera ,19.597231550151225,-101.03285706523101
286781.0,2168175.0,10.4104,Escalera ,19.597177254364063,-101.03286591420525
286812.75,2168199.5,17.6836,Escalera ,19.597401936706756,-101.03256612553649
286811.62,2168206.85,27.7332,Escalera ,19.597468195859456,-101.0325777278916
286783.0,2168159.0,11.968,Escalera ,19.597032967360782,-101.03284503957163
286792.0,2168173.0,3.4144,Escalera ,19.59716037431292,-101.0327608606422
286782.0,2168150.0,5.2096,Escalera ,19.59695157743995,-101.0328535481895
286796.0,2168145.0,1.53692,Escalera ,19.596907925771404,-101.03271956539359
286750.0,2168129.0,15.8488,Escalera ,19.59675847765253,-101.03315611519213
286713.0,2168124.0,78.056,Escalera ,19.596709341656478,-101.03350814551276
286717.0,2168119.0,8.118,Escalera ,19.596664614990505,-101.03346945942769
286766.04,2168415.31,28.71,Escalera ,19.599345975675597,-101.03303574633462
286763.8,2168426.17,9.6052,Escalera ,19.599443815505996,-101.03305832551695
286766.72,2168422.62,501.16,Escalera ,19.599412068151615,-101.03303009557168
286773.96,2168418.35,11.3344,Escalera ,19.59937428277078,-101.03296061509019
286783.78,2168419.94,24.42,Escalera ,19.599389698656545,-101.03286721261578
286788.96,2168413.4,27.9224,Escalera ,19.599331190474196,-101.03281710605035
286779.35,2168408.52,35.5432,Escalera ,19.599286083974622,-101.03290813392076
286769.93,2168406.03,3.4914,Escalera ,19.599262582851637,-101.03299762227559
286777.71,2168401.18,16.9664,Escalera ,19.599219617322692,-101.03292292995444
286782.82,2168396.41,29.5064,Escalera ,19.59917708715947,-101.03287369135272
286767.99,2168398.75,18.6252,Escalera ,19.599196625816198,-101.03301528402345
286767.42,2168391.52,82.456,Escalera ,19.59913126767867,-101.03301989559253
286751.75,2168399.25,14.1108,Escalera ,19.599199394987963,-101.0331701049464
286759.7813,2168386.5,7.6604,Escalera ,19.599085108699672,-101.03309212129241
286763.83,2168397.35,20.2576,Escalera ,19.599183534521256,-101.0330547691836
286758.47,2168397.64,13.4068,Escalera ,19.59918557718761,-101.03310588189287
286755.66,2168391.1,31.9352,Escalera ,19.599126209798055,-101.03313191850043
286758.04,2168389.49,8628.4,Escalera ,19.599111925242845,-101.03310905485048
286755.71,2168385.95,31658.0,Escalera ,19.59907970359811,-101.0331308575831
286758.17,2168384.89,16891.6,Escalera ,19.59907039490155,-101.03310729396938
286762.44,2168387.52,24732.4,Escalera ,19.599094606625687,-101.03306690013954
286765.82,2168382.07,10071.6,Escalera ,19.599045749122617,-101.03303407094653
286762.49,2168378.39,3839.88,Escalera ,19.599012155552373,-101.03306538760424
286769.53,2168374.73,2192.08,Escalera ,19.598979857800202,-101.03299788247568
286775.0,2168350.75,650.76,Escalera ,19.598763873640426,-101.03294303346966
286776.6875,2168360.5,457.16,Escalera ,19.598852111015777,-101.03292805826004
286786.8438,2168332.0,134.42,Escalera ,19.59859580890821,-101.03282803714154
286776.75,2168313.25,134.376,Escalera ,19.59842538522797,-101.03292210135491
286778.5,2168308.75,128.48,Escalera ,19.59838493221354,-101.03290491366991
286772.5,2168281.5,235.884,Escalera ,19.598138182028826,-101.03295900032116
286759.0938,2168266.25,45.76,Escalera ,19.59799901191951,-101.0330850276384
286763.5938,2168237.5,189.948,Escalera ,19.597739843773514,-101.0330388815816
286760.4688,2168232.75,6.886,Escalera ,19.59769660869295,-101.03306812300691
286788.68,2168509.53,3.95549739,Escalera_02,19.600199346471157,-101.03283068208155
286788.9688,2168511.25,126.3043023,Escalera_02,19.600214911492074,-101.03282812502374
286754.1875,2168505.5,60.27050974,Escalera_02,19.60015924057162,-101.03315893388725
286767.25,2168502.75,7.470494463,Escalera_02,19.600135809156917,-101.03303413787357
286745.4063,2168509.75,12.64681565,Escalera_02,19.600196679444423,-101.03324309993219
286750.3125,2168516.25,21.36367894,Escalera_02,19.600255911058508,-101.03319708216836
286756.9375,2168515.75,25.0,Escalera_02,19.600252107913708,-101.03313388999497
286764.5313,2168511.0,11.99978645,Escalera_02,19.600210025601807,-101.03306098297087
286794.4688,2168512.75,590.1982145,Escalera_02,19.600229049991867,-101.03277588090874
286791.6875,2168517.25,60.67840469,Escalera_02,19.600269392096305,-101.03280289696895
286784.125,2168518.25,532.6006066,Escalera_02,19.600277610227774,-101.03287508015133
286780.625,2168514.0,116.3749489,Escalera_02,19.600238850500062,-101.0329079524559
286787.1563,2168517.0,117.4415431,Escalera_02,19.600266646987762,-101.0328460503881
286773.8438,2168508.5,3687.194001,Escalera_02,19.60018844868287,-101.03297195231909
286774.6563,2168506.75,384.9200476,Escalera_02,19.600172731156654,-101.0329640107099
286792.625,2168508.5,100.0330354,Escalera_02,19.600190468378372,-101.0327929698522
286785.0938,2168509.75,10.48020804,Escalera_02,19.60020094772666,-101.03286488308201
286783.1563,2168514.25,14.37697273,Escalera_02,19.600241380557453,-101.0328838578476
286799.8125,2168514.0,15.7116778,Escalera_02,19.6002409138265,-101.03272509793679
286803.9375,2168517.0,8.838118235,Escalera_02,19.600268451510587,-101.03268612758018
286787.5313,2168513.5,9.710190623,Escalera_02,19.600235077502532,-101.03284207953158
286786.25,2168511.75,11.13805888,Escalera_02,19.60021913481027,-101.03285409158573
286760.2813,2168507.25,6.774794362,Escalera_02,19.60017570086968,-101.03310105936197
286767.2813,2168514.25,7.440580711,Escalera_02,19.6002396733204,-101.03303514463555
286767.0625,2168511.25,13.49075693,Escalera_02,19.600212555668342,-101.03303688932422
286769.9688,2168509.25,2.925300962,Escalera_02,19.600194805480815,-101.03300896568824
286761.2188,2168496.75,2.276903353,Escalera_02,19.600080972276373,-101.0330909335131
286757.0625,2168510.5,390.0782941,Escalera_02,19.600204706648974,-101.03313210294816
286758.0625,2168505.5,3.846290361,Escalera_02,19.600159657334206,-101.03312200563883
286772.0625,2168501.0,11.7299911,Escalera_02,19.600120521811178,-101.0329880767855
286764.8438,2168501.75,17.8012791,Escalera_02,19.600126519004935,-101.03305695516286
286755.4375,2168496.75,11.36806719,Escalera_02,19.60008035049723,-101.0331460285277
286758.9063,2168496.25,1.417136849,Escalera_02,19.60007620788221,-101.03311291458557
286755.9375,2168493.5,9.390288014,Escalera_02,19.600051052310018,-101.03314089476031
286763.4688,2168492.75,4.598531603,Escalera_02,19.60004508876503,-101.03306903737992
286760.0938,2168482.0,20.82970163,Escalera_02,19.599947638525073,-101.0330999807095
286756.8125,2168479.25,478.0650329,Escalera_02,19.59992244934705,-101.03313093894639
286758.9063,2168469.75,5541.632227,Escalera_02,19.599836876485085,-101.03310990722821
286755.4688,2168473.75,186.0777244,Escalera_02,19.599872632278363,-101.03314312003843
286761.6563,2168462.75,284.1522454,Escalera_02,19.599773952624563,-101.03308290575697
286767.0,2168467.0,4775.552006,Escalera_02,19.599812910653814,-101.03303246339514
286766.31,2168460.49,1722.800001,Escalera_02,19.599754042203138,-101.03303830023711
286774.875,2168453.75,331.7927861,Escalera_02,19.599694091835218,-101.0329559122707
286780.0,2168452.0,301.2899824,Escalera_02,19.59967883806211,-101.0329068732419
286774.5625,2168445.5,908.7840562,Escalera_02,19.59961954938837,-101.03295795418018
286759.4063,2168452.0,176.3957568,Escalera_02,19.599676623375707,-101.03310312796974
286776.2813,2168441.5,44.13059774,Escalera_02,19.599583608726753,-101.03294112039744
286777.2188,2168440.75,102.1261931,Escalera_02,19.599576936012323,-101.03293210106983
286781.0625,2168427.75,56.22406318,Escalera_02,19.599459941473963,-101.03289399611837
286772.9063,2168413.0,52.58118378,Escalera_02,19.59932585160212,-101.03297004958388
286777.8438,2168414.25,253.9705543,Escalera_02,19.599337671784994,-101.032923137923
286771.4688,2168406.75,32.03287509,Escalera_02,19.599269250922532,-101.0329830394917
286771.3438,2168404.0,22.4109766,Escalera_02,19.599244401199243,-101.03298391866642
286762.7813,2168409.25,29.57655252,Escalera_02,19.599290895097727,-101.03306611348864
286761.75,2168400.75,24.21245947,Escalera_02,19.599214017505968,-101.03307497702231
286761.75,2168400.75,24.11685363,Escalera_02,19.599214017505968,-101.03307497702231
